mean,var,calculus,maxAbs,deltaT,median,gradientF,gradientS,bS,label
-0.001323785,8.98E-07,-0.157530446,0.00275812,119,-0.001196392,-9.43E-05,3.55E-05,-0.00267733,0
0.006949831,1.50E-05,2.133598156,0.013791419,307,0.006359082,0.000152801,-4.72E-05,0.011746605,0
-0.00414127,4.49E-06,-0.542506376,0.006765568,131,-0.004537161,-0.00012726,9.73E-05,-0.007579345,0
0.006768382,1.23E-05,1.888378697,0.011359651,279,0.007233399,0.000118499,-6.48E-05,0.012433388,0
0.006690674,1.08E-05,1.090579908,0.01048159,163,0.007531705,0.000124149,-0.000144826,0.012156648,1
-0.012020277,1.66E-05,-3.59406278,0.0167002,299,-0.013281207,-0.000206339,4.14E-05,-0.017009237,1
0.022246702,0.000136945,3.448238823,0.036726429,155,0.024243693,0.000453378,-0.000569686,0.042232094,1
-0.015188507,0.00014814,-3.660430237,0.036476104,241,-0.010090094,-0.000672665,0.000197062,-0.03052894,1
0.009607078,2.47E-05,1.335383826,0.015721439,139,0.010477091,0.000218835,-0.00026312,0.018076826,1
-0.019267728,0.000322786,-3.872813354,0.074363406,201,-0.012955012,0,0.000218027,-0.041070469,0
0.032684186,0.000369086,6.50415311,0.058126125,199,0.034557885,0.000729519,-0.000606495,0.06433518,1
0.024368261,0.000192704,4.605601301,0.042498548,189,0.02604683,0.000435104,-0.000573392,0.04902935,1
0.025103737,0.000273891,6.024896828,0.051734466,240,0.021078772,0.000333189,-0.000674111,0.058723432,1
0.01738181,8.16E-05,2.450835195,0.028448995,141,0.019066511,0.000470065,-0.000406027,0.032478681,1
-0.034463256,0.000476664,-16.61128918,0.063947944,482,-0.042763968,-0.000193016,0.000567262,-0.074291347,1
0.030413627,0.000191592,11.80048733,0.052498192,388,0.029869576,0.000109591,-0.000496184,0.061036961,1
-0.022771752,0.000264902,-17.46593341,0.053307783,767,-0.019567484,-0.000220692,5.46E-05,-0.033067536,1
0.040327003,0.000505561,19.15532653,0.086416311,475,0.036683938,0.000826169,-6.78E-05,0.050860048,1
-0.023149391,0.000124492,-2.523283587,0.036040409,109,-0.026028151,-0.000678813,0.000685372,-0.041319565,1
0.072482004,0.001284025,15.94604084,0.116558363,220,0.07916665,0.000901852,-0.001419064,0.135358059,1
-0.041319592,0.000472981,-11.3628879,0.080172512,275,-0.034625431,-0.001286438,0.000287413,-0.068087829,1
0.013791764,7.56E-05,3.503108071,0.029433822,254,0.011931299,9.36E-05,-0.000481258,0.033846671,1
-0.01417506,5.36E-05,-1.771882525,0.022990119,125,-0.01580396,-0.000463893,0.0003485,-0.02607195,1
-0.010304894,3.26E-05,-1.308721504,0.017602905,127,-0.011111064,-0.000323242,0.000294806,-0.019842182,1
0.012410233,6.36E-05,2.717841084,0.023735685,219,0.012411321,0.000199613,-0.000280458,0.027029194,1
-0.024572769,0.000107118,-6.069473842,0.035135861,247,-0.028605517,-0.000346625,0.000206604,-0.040603033,1
0.034663892,0.000326844,21.7342605,0.057724538,627,0.040663135,4.74E-05,-0.00041587,0.06617391,1
-0.019245985,9.84E-05,-5.157923926,0.036812352,268,-0.016080524,-0.000607172,0.000144959,-0.032680316,1
-0.023114202,0.00012845,-4.484155161,0.036976997,194,-0.025323925,-0.000431515,0.000363908,-0.041770503,1
0.02693215,0.000196433,4.012890379,0.044185508,149,0.029445946,0.000607627,-0.000668668,0.050581112,1
-0.040153166,0.000695296,-12.04594994,0.088090527,300,-0.025800692,-0.000324515,0.00111108,-0.100366733,1
0.046145341,0.000388068,11.67477129,0.067391766,253,0.05289401,0.00065502,-0.000418993,0.077666644,1
-0.037578909,0.000161743,-15.82072063,0.05258489,421,-0.041341083,-0.000377658,0.000103649,-0.053808275,1
0.018222583,8.46E-05,3.990745686,0.034995184,219,0.014842761,0.000144244,-0.000712118,0.040319613,1
-0.054272814,0.000786733,-9.117832698,0.088661485,168,-0.059539807,-0.001210009,0.001074765,-0.101161062,1
0.025140984,0.000149452,3.243186894,0.039487931,129,0.028125646,0.000695245,-0.000595318,0.04523288,1
-0.015755385,8.88E-05,-5.766470977,0.031530515,366,-0.018843101,-0.000474518,9.90E-05,-0.029248612,1
0.038888973,0.000414653,11.47224714,0.070528341,295,0.035893983,0.000759394,-0.000325459,0.069595701,1
0.033771131,0.000366197,5.741092272,0.058402929,170,0.036345577,0.000887379,-0.000678605,0.065002911,1
0.020349765,0.000134598,2.889666683,0.035382417,142,0.021788661,0.000541285,-0.000572792,0.040274144,1
0.034190674,0.000378538,7.214232298,0.059764617,211,0.036467658,0.000764026,-0.000540769,0.06655528,1
0.007172102,1.08E-05,1.047126923,0.010994638,146,0.007937771,0.000127469,-0.000177242,0.012737946,1
-0.022646078,0.000156599,-3.623372488,0.038579835,160,-0.024452772,-0.000510216,0.000559827,-0.044191328,1
0.022681189,0.000258215,14.13038078,0.059569312,623,0.015554986,0.0007701,-6.16E-05,0.037414373,1
-0.014834335,5.45E-05,-2.492168261,0.023651061,168,-0.016466119,-0.000313006,0.000274271,-0.027055585,1
0.027759634,0.000218997,5.829523036,0.046634282,210,0.029764836,0.000490858,-0.000474784,0.052566805,1
0.029114318,0.000168921,4.396262009,0.043281174,151,0.033018615,0.000614536,-0.000523962,0.050056086,1
-0.029958276,0.000268007,-4.104283812,0.05067327,137,-0.032281095,-0.000929261,0.000728886,-0.056650924,1
0.048139388,0.00155814,35.9601232,0.133517504,747,0.031163586,0.000476504,-5.13E-05,0.059751935,1
0.053449369,0.000971173,17.47794352,0.108538354,327,0.048971999,0.001690533,-0.000382719,0.098673311,1
-0.003869494,1.60E-06,-0.630727596,0.005524238,163,-0.004071938,-1.72E-05,0.000138915,-0.006313871,1
-0.026752858,0.000175808,-4.119940174,0.042488177,154,-0.02972209,-0.000560819,0.000594477,-0.049099018,1
0.023638199,0.000213308,11.89001397,0.053112071,503,0.025665985,0.000798756,-1.05E-05,0.024424137,1
0.028215971,0.000339117,8.182631497,0.05774395,290,0.023742643,0.00066705,-0.000309859,0.055441432,1
-0.035107934,0.000190278,-18.64231269,0.060304408,531,-0.035236763,-0.000598581,4.06E-05,-0.044306311,1
0.02548309,9.66E-05,9.632608119,0.042024989,378,0.025443456,4.53E-05,-0.000581692,0.048255749,1
0.005282328,8.21E-06,0.586338402,0.008943308,111,0.005707903,0.000232425,-0.00014156,0.009903852,1
-0.026045963,0.000324493,-6.824042388,0.052475061,262,-0.025370169,-0.000355757,0.000609119,-0.059970897,1
0.023374474,7.30E-05,5.493001376,0.032734462,235,0.026971708,0.000488769,-0.000130391,0.035082874,1
-0.0361356,0.000300894,-17.41735936,0.070692653,482,-0.038438415,-0.000278219,8.70E-05,-0.045386093,1
0.030551689,0.00024233,6.201992963,0.048938769,203,0.034252948,0.000567314,-0.000481102,0.056619091,1
0.007555409,1.35E-05,0.95198153,0.011829433,126,0.008442167,0.00019322,-0.000196744,0.013606985,1
-0.011108007,4.04E-05,-2.343789474,0.019217427,211,-0.012083814,-0.000254659,0.000172038,-0.021557953,1
-0.01403969,7.47E-05,-3.720517938,0.026109949,265,-0.014331057,-0.000167201,0.000306976,-0.03020254,1
-0.015927345,0.000131965,-4.794130695,0.034810207,301,-0.016803513,-0.000534728,0.000166596,-0.03316974,1
0.003292865,3.77E-06,0.563079907,0.005944663,171,0.003429648,7.83E-05,-7.25E-05,0.006582372,0
-0.013904873,6.11E-05,-13.59896576,0.035330742,978,-0.012105298,-0.000380376,4.34E-06,-0.015396541,0
0.006349997,7.22E-06,1.784349201,0.0110127,281,0.006385808,7.43E-06,-0.000225447,0.012652251,0
-0.00826088,1.75E-05,-0.950001191,0.013284546,115,-0.009094645,-0.000266211,0.000230051,-0.01516689,0
-0.002424627,1.25E-06,-0.310352282,0.003692385,128,-0.002720833,-6.42E-05,5.35E-05,-0.00423249,0
0.003071458,2.36E-06,0.328646018,0.004921269,107,0.003399769,9.03E-05,-0.000102723,0.005629615,0
-0.0054324,1.06E-05,-0.852886806,0.009792716,157,-0.005683685,-0.000157999,0.000128015,-0.010710834,0
0.002745581,4.73E-06,0.562844204,0.006284073,205,0.002095425,4.31E-05,-0.000113092,0.007237271,0
-0.008899566,2.19E-05,-1.245939264,0.014752872,140,-0.009675963,-0.000223367,0.000230718,-0.016871653,0
0.005969155,8.10E-06,0.674514479,0.009277273,113,0.00664156,0.000178533,-0.000161778,0.010642416,0
-0.006511284,1.01E-05,-0.761820205,0.010295402,117,-0.007228086,-0.000184988,0.000180169,-0.011801095,0
0.011558962,3.56E-05,1.872551861,0.018993766,162,0.012587339,0.000253134,-0.00024925,0.021556963,0
-0.004777533,4.41E-06,-1.022392026,0.008197117,214,-0.004863626,-0.000178049,1.35E-05,-0.005782384,0
0.024996228,0.000163264,4.274355019,0.03999964,171,0.02789426,0.000448557,-0.000544242,0.046380434,0
-0.047375395,0.000612555,-6.348302942,0.078230465,134,-0.051629943,-0.001181182,0.001329296,-0.08981082,0
0.029253832,0.000221265,3.685982815,0.047255239,126,0.032306141,0.000986081,-0.000675192,0.053312351,0
-0.01260303,3.56E-05,-1.398936381,0.019499334,111,-0.014159844,-0.000403671,0.000327824,-0.022335044,0
0.010869677,3.27E-05,1.521754729,0.017956582,140,0.01186856,0.000327288,-0.00024212,0.020157921,0
0.014858101,5.58E-05,3.239066008,0.023735475,218,0.016535898,0.000225207,-0.000235458,0.02742867,0
-0.009186279,2.19E-05,-1.524922292,0.014846499,166,-0.010143924,-0.000241364,0.000158864,-0.016812647,0
0.013049216,2.62E-05,6.889986031,0.021345314,528,0.014233278,2.43E-05,-0.000255893,0.024852946,0
-0.006254752,1.41E-05,-2.207927329,0.012205881,353,-0.00637761,-5.59E-06,0.000141315,-0.013617506,0
0.0092856,3.74E-05,3.231388945,0.020659295,348,0.006169185,6.90E-05,-0.000219494,0.023289278,0
-0.014194699,4.31E-05,-3.477701265,0.022126659,245,-0.015729324,-0.000139218,0.000258118,-0.025647098,0
-0.003351481,2.52E-06,-0.351905553,0.005178489,105,-0.00372973,-0.000107547,9.52E-05,-0.005935339,0
0.008275762,2.00E-05,1.423431035,0.013938756,172,0.008958951,0.000169679,-0.000186655,0.01595808,0
0.002361959,6.98E-07,0.538526605,0.003220529,228,0.002582544,7.68E-06,-5.55E-05,0.003688379,0
0.001969423,1.05E-06,0.216636507,0.003216424,110,0.002178589,5.26E-05,-7.11E-05,0.003681304,0
-0.010520669,3.41E-05,-1.714869111,0.018139506,163,-0.011263398,-0.000210943,0.000281996,-0.020740834,0
0.011164134,3.14E-05,1.89790273,0.017986728,170,0.012279793,0.000245522,-0.000206661,0.020366682,0
-0.011198422,3.56E-05,-2.799605515,0.018653476,250,-0.012281318,-0.000163912,0.000161085,-0.02113255,0
0.014559821,4.59E-05,3.916591756,0.02231749,269,0.017189911,0.000113975,-0.000309178,0.026016456,0
-0.010476961,2.55E-05,-1.10008088,0.016390041,105,-0.01158791,-0.000333384,0.000314593,-0.018691941,0
0.011433675,1.37E-05,2.526842247,0.016240201,221,0.011963168,3.56E-05,-0.000332112,0.018626012,0
-0.018154071,0.000170182,-9.113343713,0.050123074,502,-0.014923318,-0.000730306,4.37E-05,-0.02537996,0
0.002315514,1.36E-06,0.247759986,0.00371996,107,0.0025796,7.62E-05,-7.09E-05,0.004255968,0
-0.007223791,1.70E-05,-1.285834833,0.013083434,178,-0.00721938,-0.000115437,0.000228059,-0.015075784,0
0.016034626,4.47E-05,13.69357043,0.030715782,854,0.016182757,2.72E-05,-1.38E-05,0.020724127,0
-0.011109204,2.15E-05,-2.432915576,0.01583747,219,-0.013564208,-9.07E-05,0.000214696,-0.018204276,0
-0.00739339,3.10E-05,-3.016503314,0.018376629,408,-0.005190705,-0.000175219,4.33E-05,-0.012439906,0
0.003897139,1.79E-05,2.116146422,0.014284851,543,0.00206407,1.36E-05,-0.000185568,0.016360003,0
-0.004749768,4.83E-06,-0.959453152,0.007595129,202,-0.005116989,-0.000122161,5.25E-05,-0.008223285,0
0.006795651,8.36E-06,2.099856076,0.010195105,309,0.008002017,4.36E-05,-9.90E-05,0.011648705,0
0.009947553,1.41E-05,3.292640177,0.013503475,331,0.011810521,4.34E-05,-0.000141572,0.015826413,0
-0.004483011,4.15E-06,-0.502097262,0.006764643,112,-0.005045661,-0.000125809,0.000116004,-0.00777547,0
0.00690838,1.16E-05,0.7599218,0.010900047,110,0.007706309,0.000188922,-0.000219852,0.012474996,0
-0.023576083,0.000133104,-8.275205161,0.043487837,351,-0.022430672,-0.000128266,0.000408263,-0.048313047,0
0.013839233,4.69E-05,2.933917359,0.023072552,212,0.01428664,0.000164908,-0.0003193,0.026626596,0
-0.023852172,0.000170237,-4.24568654,0.040631606,178,-0.025594093,-0.000525506,0.000482328,-0.046042029,0
0.00946228,1.66E-05,1.305794613,0.013879819,138,0.010703732,0.000171888,-0.000227664,0.016077474,0
-0.010694797,3.64E-05,-1.99992704,0.018864626,187,-0.011092452,-0.000312169,0.000169637,-0.020271377,0
-0.008096727,2.86E-05,-3.060562862,0.019329139,378,-0.006430141,-3.70E-05,0.000249377,-0.02195045,0
0.008709157,1.45E-05,1.602484871,0.012698951,184,0.009982274,0.000151232,-0.000123903,0.014828232,0
-0.011831769,2.89E-05,-4.697212098,0.021297353,397,-0.011537887,-0.000224566,2.03E-05,-0.014573578,0
0.016308965,6.31E-05,2.690979272,0.02564636,165,0.018206845,0.000358431,-0.000298597,0.029362524,0
-0.007976666,1.50E-05,-0.973153245,0.012501127,122,-0.00890036,-0.00023337,0.000197863,-0.014243141,0
0.014462853,3.22E-05,4.208690228,0.022566855,291,0.015381327,7.71E-05,-0.000290123,0.025918613,0
-0.010229582,2.60E-05,-1.176401881,0.016263263,115,-0.011402717,-0.000314614,0.000283825,-0.01864119,0
0.017327842,5.75E-05,6.844497401,0.026537527,395,0.018040311,0.000197047,-9.21E-05,0.028514442,0
-0.015787608,7.75E-05,-2.494442108,0.027066383,158,-0.017019914,-0.000409874,0.000357903,-0.030489823,0
-0.007141214,2.34E-05,-2.228058901,0.015154341,312,-0.006034161,-6.12E-05,0.000226263,-0.01763259,0
0.010253709,2.49E-05,1.220191339,0.016210697,119,0.011328303,0.000276524,-0.000289721,0.0185345,0
-0.016108064,6.04E-05,-3.785395153,0.028016469,235,-0.014721886,-0.000143385,0.00044595,-0.03248414,1
-0.129482034,0.005276099,-32.11154444,0.223189041,248,-0.138886303,-0.002414387,0.001712787,-0.251226443,1
0.166402212,0.022674211,66.39448265,0.46791961,399,0.073514549,0.001285231,-0.004976227,0.519389177,1
-0.150147042,0.007995429,-23.72323269,0.269519244,158,-0.157799148,-0.003913496,0.003850252,-0.302147125,1
-0.062186043,0.000855756,-13.80530161,0.094857687,222,-0.070795314,-0.000813,0.000968661,-0.110530629,1
0.025928571,0.000139957,2.696571401,0.039289982,104,0.029104633,0.000813187,-0.000710072,0.045051641,1
-0.020132731,0.000503655,-12.72388583,0.081017119,632,-0.00921624,-0.001104478,6.08E-05,-0.032622261,1
0.012419883,3.55E-05,1.713943819,0.019430797,138,0.013796161,0.000290198,-0.000291004,0.022269139,0
-0.014129823,6.36E-05,-3.023782042,0.02451414,214,-0.015065838,-0.000321814,0.000209278,-0.027003307,0
0.003027127,9.44E-07,1.089765545,0.003994776,360,0.003464008,1.91E-05,-1.06E-05,0.004356685,0
-0.001601397,5.20E-07,-0.241810921,0.002410424,151,-0.00180564,-3.56E-05,2.87E-05,-0.002754973,0
0.003042885,2.71E-06,1.725316048,0.006267888,567,0.002840399,4.38E-06,-8.27E-05,0.007233569,0
-0.001512475,5.36E-07,-0.160322386,0.002364205,106,-0.001687122,-5.19E-05,4.21E-05,-0.002691362,0
0.007029755,1.22E-05,2.818931701,0.012823184,401,0.007226725,3.31E-05,-0.000162757,0.014976586,1
-0.008171272,7.90E-06,-2.287956229,0.011866749,280,-0.008561778,-0.00020562,1.73E-05,-0.010256911,1
-0.023160256,0.000169387,-4.747852503,0.040456076,205,-0.024448904,-0.000378903,0.000506755,-0.046141844,1
0.0140421,3.68E-05,2.499493845,0.020974761,178,0.015620892,0.000188902,-0.00028698,0.024269976,1
-0.027530144,0.000244891,-5.450968542,0.048274767,198,-0.029060696,-0.000566223,0.000523167,-0.054065337,1
0.00871075,1.46E-05,1.088843751,0.012877805,125,0.009817525,0.000188924,-0.000217922,0.014959014,1
-0.017292794,8.54E-05,-2.957067706,0.028832756,171,-0.018884014,-0.00038903,0.000351986,-0.032752588,1
0.021482142,0.000216041,5.15571411,0.043634896,240,0.020133741,0.000620205,-0.000302699,0.043520399,1
-0.031011973,0.000266687,-12.0016335,0.061955803,387,-0.030580961,-0.000681209,0.000140213,-0.050239488,1
0.006403725,9.47E-06,1.114248118,0.010321964,174,0.00682803,0.000150684,-0.000100277,0.011344871,0
-0.009614049,1.44E-05,-2.586179138,0.014277075,269,-0.010930302,-0.000184251,4.82E-05,-0.014638947,0
0.018080477,7.44E-05,4.303153617,0.028027718,238,0.02066321,0.000192845,-0.000331187,0.032479582,0
-0.031562174,0.000478189,-29.76313046,0.09341369,943,-0.026360126,-0.000174309,3.16E-05,-0.039663483,0
-0.026543133,0.000198493,-4.114185569,0.044441415,155,-0.028590523,-0.000547843,0.00069532,-0.050974756,0
0.042621246,0.000393001,13.55355626,0.06713927,318,0.04528736,0.000333475,-0.000553694,0.078738839,0
-0.026801414,0.000829404,-20.44947851,0.101974198,763,-0.01645219,-9.52E-05,0.000975734,-0.114559387,0
-0.019684459,0.000253293,-11.94846672,0.056670994,607,-0.014556731,-0.000702896,5.59E-05,-0.031752593,0
-0.00660488,1.58E-05,-4.06860636,0.016733502,616,-0.005619588,-1.05E-05,0.000212712,-0.019111803,0
0.003011577,2.10E-06,0.418609181,0.004837102,139,0.003218553,0.000110803,-5.15E-05,0.005273625,0
-0.005822008,7.97E-06,-1.059605375,0.009087136,182,-0.006557605,-8.12E-05,0.000138239,-0.010582035,0
-0.008789729,2.04E-05,-1.397566861,0.014164257,159,-0.009739144,-0.000210423,0.000177664,-0.016182378,0
